textPayload,insertId,resource.type,resource.labels.task_name,resource.labels.job_id,resource.labels.project_id,timestamp,severity,logName,receiveTimestamp,jsonPayload.pathname,jsonPayload.created,jsonPayload.lineno,jsonPayload.message,jsonPayload.levelname,"labels.""compute.googleapis.com/resource_id""","labels.""compute.googleapis.com/zone""","labels.""ml.googleapis.com/job_id/log_area""","labels.""compute.googleapis.com/resource_name""","labels.""ml.googleapis.com/trial_id"""
,102rujfg1irfaml,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:36.694551944Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:42.876492593Z,tensorflow/stream_executor/dso_loader.cc,1559188056.694552,135,successfully opened CUDA library libcudnn.so.5 locally,INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102rujfg1irfamk,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:36.693253993Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:42.876492593Z,tensorflow/stream_executor/dso_loader.cc,1559188056.693254,135,successfully opened CUDA library libcublas.so.8.0 locally,INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102rujfg1irfamj,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:36.512720108Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:42.876492593Z,/runcloudml.py,1559188056.51272,479,Running command: python -m trainer.task --gcs-bucket gs://recommendation-try --train-file data/u.data --verbose-logging --job-dir gs://recommendation-try/jobs/wals_ml_train_20190530_034326,INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102rujfg1irfami,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:36.420483112Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:42.876492593Z,/runcloudml.py,1559188056.420483,325,Successfully installed sh-1.12.14 wals-ml-engine-0.1,INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102rujfg1irfamh,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:36.405599117Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:42.876492593Z,/runcloudml.py,1559188056.405599,325,"      Successfully uninstalled wals-ml-engine-0.1",INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102rujfg1irfamg,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:36.404652118Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:42.876492593Z,/runcloudml.py,1559188056.404652,325,"    Uninstalling wals-ml-engine-0.1:",INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102rujfg1irfamf,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:36.401171922Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:42.876492593Z,/runcloudml.py,1559188056.401172,325,"  Found existing installation: wals-ml-engine 0.1",INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102rujfg1irfame,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:36.369555950Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:42.876492593Z,/runcloudml.py,1559188056.369556,325,"Installing collected packages: sh, wals-ml-engine",INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudpm,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:35.642548084Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188055.642548,325,Successfully built wals-ml-engine,INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudpl,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:35.636890888Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188055.636891,325,"  Stored in directory: /root/.cache/pip/wheels/c3/f5/39/320f12d0c0893f1c6b99a43f7a9dc7a2017cd3137bf45db867",INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudpk,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:35.636322021Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188055.636322,325,"  Building wheel for wals-ml-engine (setup.py): finished with status 'done'",INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudpj,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:35.618941068Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188055.618941,61,adding 'wals_ml_engine-0.1.dist-info/RECORD',INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudpi,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:35.618573904Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188055.618574,61,adding 'wals_ml_engine-0.1.dist-info/METADATA',INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudph,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:35.618259906Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188055.61826,61,adding 'wals_ml_engine-0.1.dist-info/WHEEL',INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudpg,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:35.617922067Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188055.617922,61,adding 'wals_ml_engine-0.1.dist-info/top_level.txt',INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudpf,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:35.617547035Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188055.617547,61,adding 'wals_ml_engine-0.1.dist-info/metadata.json',INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudpe,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:35.617208003Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188055.617208,61,adding 'wals_ml_engine-0.1.dist-info/DESCRIPTION.rst',INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudpd,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:35.616751909Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188055.616752,61,adding 'trainer/model.py',INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudpc,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:35.616029024Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188055.616029,61,adding 'trainer/wals.py',INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudpb,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:35.615540981Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188055.615541,61,adding 'trainer/__init__.py',INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudpa,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:35.615170955Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188055.615171,61,adding 'trainer/task.py',INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudp9,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:35.614594936Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188055.614595,61,adding 'trainer/util.py',INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudp8,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:35.613656997Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188055.613657,34,creating '/tmp/pip-wheel-iVzVjU/wals_ml_engine-0.1-cp27-none-any.whl' and adding '.' to it,INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudp7,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:35.374078989Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188055.374079,325,"  Building wheel for wals-ml-engine (setup.py): started",INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudp6,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:35.373578071Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188055.373578,325,Building wheels for collected packages: wals-ml-engine,INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudp5,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:35.335117101Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188055.335117,325,"  Downloading https://files.pythonhosted.org/packages/4a/22/17b22ef5b049f12080f5815c41bf94de3c229217609e469001a8f80c1b3d/sh-1.12.14-py2.py3-none-any.whl",INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudp4,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:35.169260025Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188055.16926,325,Collecting sh (from wals-ml-engine==0.1),INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudp3,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:34.914335012Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188054.914335,325,Processing ./wals_ml_engine-0.1.tar.gz,INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudp2,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:34.876543998Z,ERROR,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188054.876544,325,"DEPRECATION: Python 2.7 will reach the end of its life on January 1st, 2020. Please upgrade your Python as Python 2.7 won't be maintained after that date. A future version of pip will drop support for Python 2.7.",ERROR,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudp1,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:34.511898040Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188054.511898,479,Running command: pip install --user wals_ml_engine-0.1.tar.gz,INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudp0,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:34.303498983Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188054.303499,325,Successfully installed wals-ml-engine-0.1,INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudoz,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:34.289411067Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188054.289411,325,Installing collected packages: wals-ml-engine,INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudoy,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:34.289150953Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188054.289151,325,Successfully built wals-ml-engine,INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudox,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:34.284687042Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188054.284687,325,"  Stored in directory: /root/.cache/pip/wheels/c3/f5/39/320f12d0c0893f1c6b99a43f7a9dc7a2017cd3137bf45db867",INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudow,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:34.284190893Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188054.284191,325,"  Building wheel for wals-ml-engine (setup.py): finished with status 'done'",INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudov,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:34.270075082Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188054.270075,61,adding 'wals_ml_engine-0.1.dist-info/RECORD',INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudou,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:34.269696950Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188054.269697,61,adding 'wals_ml_engine-0.1.dist-info/METADATA',INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudot,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:34.269378900Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188054.269379,61,adding 'wals_ml_engine-0.1.dist-info/WHEEL',INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudos,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:34.269077062Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188054.269077,61,adding 'wals_ml_engine-0.1.dist-info/top_level.txt',INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudor,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:34.268635034Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188054.268635,61,adding 'wals_ml_engine-0.1.dist-info/metadata.json',INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudoq,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:34.268290042Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188054.26829,61,adding 'wals_ml_engine-0.1.dist-info/DESCRIPTION.rst',INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudop,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:34.267831087Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188054.267831,61,adding 'trainer/model.py',INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudoo,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:34.267021894Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188054.267022,61,adding 'trainer/wals.py',INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudon,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:34.266525983Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188054.266526,61,adding 'trainer/__init__.py',INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudom,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:34.266027927Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188054.266028,61,adding 'trainer/task.py',INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudol,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:34.265465021Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188054.265465,61,adding 'trainer/util.py',INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudok,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:34.264527082Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/usr/local/lib/python2.7/dist-packages/wheel/archive.py,1559188054.264527,34,creating '/tmp/pip-wheel-7XMt8h/wals_ml_engine-0.1-cp27-none-any.whl' and adding '.' to it,INFO,9132047019848953705,us-central1-c,wheel,cmle-training-15449946248941373296,
,102ypm9g1iuudoj,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:33.968934059Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188053.968934,325,"  Building wheel for wals-ml-engine (setup.py): started",INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudoi,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:33.968010902Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188053.968011,325,Building wheels for collected packages: wals-ml-engine,INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudoh,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:33.390917062Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188053.390917,325,Processing ./wals_ml_engine-0.1.tar.gz,INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudog,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:33.270538091Z,ERROR,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188053.270538,325,"DEPRECATION: Python 2.7 will reach the end of its life on January 1st, 2020. Please upgrade your Python as Python 2.7 won't be maintained after that date. A future version of pip will drop support for Python 2.7.",ERROR,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudof,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:31.537786006Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188051.537786,479,Running command: pip install --user --upgrade --force-reinstall --no-deps wals_ml_engine-0.1.tar.gz,INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudoe,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:31.537168979Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188051.537169,526,Installing the package: gs://recommendation-try/jobs/wals_ml_train_20190530_034326/packages/01f9f54d2652a2b099d1e325cc0f1738053da39c749bd993da4d54ec7783ce70/wals_ml_engine-0.1.tar.gz,INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudod,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:30.306505918Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188050.306506,479,Running command: gsutil -q cp gs://recommendation-try/jobs/wals_ml_train_20190530_034326/packages/01f9f54d2652a2b099d1e325cc0f1738053da39c749bd993da4d54ec7783ce70/wals_ml_engine-0.1.tar.gz wals_ml_engine-0.1.tar.gz,INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudoc,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:30.306267023Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188050.306267,510,Downloading the package: gs://recommendation-try/jobs/wals_ml_train_20190530_034326/packages/01f9f54d2652a2b099d1e325cc0f1738053da39c749bd993da4d54ec7783ce70/wals_ml_engine-0.1.tar.gz,INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,102ypm9g1iuudob,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:30.305449008Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:36.693753514Z,/runcloudml.py,1559188050.305449,572,Running module trainer.task.,INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
,12b1xhmg1qvfbuj,ml_job,master-replica-0,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:47:04.259704113Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T03:47:13.770939424Z,/runcloudml.py,1559188024.259704,966,"Running task with arguments: --cluster={""master"": [""127.0.0.1:2222""]} --task={""type"": ""master"", ""index"": 0} --job={  ""scale_tier"": ""CUSTOM"",  ""master_type"": ""complex_model_m_gpu"",  ""package_uris"": [""gs://recommendation-try/jobs/wals_ml_train_20190530_034326/packages/01f9f54d2652a2b099d1e325cc0f1738053da39c749bd993da4d54ec7783ce70/wals_ml_engine-0.1.tar.gz""],  ""python_module"": ""trainer.task"",  ""args"": [""--gcs-bucket"", ""gs://recommendation-try"", ""--train-file"", ""data/u.data"", ""--verbose-logging""],  ""region"": ""us-central1"",  ""job_dir"": ""gs://recommendation-try/jobs/wals_ml_train_20190530_034326"",  ""run_on_raw_vm"": true}",INFO,9132047019848953705,us-central1-c,root,cmle-training-15449946248941373296,
Waiting for training program to start.,6y57m9bmi,ml_job,service,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:44:08.107648119Z,INFO,projects/my-tf-2019/logs/ml.googleapis.com%2Fwals_ml_train_20190530_034326,2019-05-30T03:44:09.721232831Z,,,,,,,,,,
Waiting for job to be provisioned.,6y57m9bmh,ml_job,service,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:44:06.126212103Z,INFO,projects/my-tf-2019/logs/ml.googleapis.com%2Fwals_ml_train_20190530_034326,2019-05-30T03:44:07.719694138Z,,,,,,,,,,
Job failed.,6y57m9bmg,ml_job,service,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:44:06.074296437Z,INFO,projects/my-tf-2019/logs/ml.googleapis.com%2Fwals_ml_train_20190530_034326,2019-05-30T03:44:07.719694138Z,,,,,,,,,,
"Resources are insufficient in region: us-central1. Please try a different region. If you use K80, please consider using P100 or V100 instead.",6y57m9bmf,ml_job,service,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:43:34.977511821Z,ERROR,projects/my-tf-2019/logs/ml.googleapis.com%2Fwals_ml_train_20190530_034326,2019-05-30T03:43:36.717050507Z,,,,,,,,,,
Waiting for training program to start.,6y57m9bme,ml_job,service,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:43:30.944600692Z,INFO,projects/my-tf-2019/logs/ml.googleapis.com%2Fwals_ml_train_20190530_034326,2019-05-30T03:43:32.717124760Z,,,,,,,,,,
Waiting for job to be provisioned.,6y57m9bmd,ml_job,service,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:43:29.251905079Z,INFO,projects/my-tf-2019/logs/ml.googleapis.com%2Fwals_ml_train_20190530_034326,2019-05-30T03:43:30.720130140Z,,,,,,,,,,
,dbpi57c3in,ml_job,service,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:43:29.024Z,INFO,projects/my-tf-2019/logs/ml.googleapis.com%2Fwals_ml_train_20190530_034326,2019-05-30T03:43:29.250984320Z,,,,Job wals_ml_train_20190530_034326 is queued.,,,,,,
,dbpi57c3im,ml_job,service,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:43:28.585Z,INFO,projects/my-tf-2019/logs/ml.googleapis.com%2Fwals_ml_train_20190530_034326,2019-05-30T03:43:29.250984320Z,,,,Job creation request has been successfully validated.,,,,,,
,dbpi57c3il,ml_job,service,wals_ml_train_20190530_034326,my-tf-2019,2019-05-30T03:43:28.228Z,INFO,projects/my-tf-2019/logs/ml.googleapis.com%2Fwals_ml_train_20190530_034326,2019-05-30T03:43:28.249352818Z,,,,Validating job requirements...,,,,,,
